sumber_data,parameter,date,time,periode,user,user_all,user_count,tweets,clean_text,word_count,hashtag,tag_count,is_duplicate,replying,fav_count,rep_count,ret_count,link
twitter,#savegojek,2015-12-19,6:27 AM,periode_1, aRiezawikiw, aRiezawikiw ,2,Mengatasi pengganguran kok malah di larang beroperasi #SaveGojek,mengatasi pengganguran larang beroperasi,4,SaveGojek,1,FALSE,False,NA,NA,NA,/aRiezawikiw/status/678220143390928896
twitter,#savegojek,2015-12-19,6:14 AM,periode_1, poocongs, poocongs ,2,Gadis yang benar -benar mencintai Anda adalah seorang gadis yang mudah memaafkan Anda . Dia tak bisa tahan melihat Anda sedih #SaveGojek,gadis mencintai gadis mudah memaafkan tahan sedih,7,SaveGojek,1,FALSE,False,NA,NA,NA,/poocongs/status/678216951504613378
twitter,#savegojek,2015-12-19,5:54 AM,periode_1, KataKotanews, KataKotanews ,2,#SaveGojek ,,0,SaveGojek,1,FALSE,False,NA,NA,NA,/KataKotanews/status/678211719005536256
twitter,#savegojek,2015-12-19,5:43 AM,periode_1, poocongs, poocongs ,2,"Jika kamu ingin selamat dalam pertarungan zaman sekarang , Kamu harus yakin pada dirimu sendiri . #SaveGojek",pertarungan zaman dirimu,3,SaveGojek,1,FALSE,False,NA,NA,NA,/poocongs/status/678209062702419969
twitter,#savegojek,2015-12-19,5:22 AM,periode_1, Auliiiyul, Auliiiyul ,2,Eh Gojek sekarang udah dilarang sama Menteri Perhubungan ya ? #pengalihanisu #biarlupakaloinimalemminggu #savegojek #savejomblo,eh udah dilarang menteri perhubungan,5,pengalihanisu  biarlupakaloinimalemminggu  savegojek  savejomblo,4,FALSE,False,NA,2,2,/Auliiiyul/status/678203650167037952
twitter,#savegojek,2015-12-19,5:05 AM,periode_1, daniel_yulianto, daniel_yulianto ,2,"Urusin tuh maskapai yg doyan delay dan pastikan maskapai2 lokal aman , supaya kita gak was2 pak low cost carrier ..#savegojek",urusin tuh maskapai doyan delay pastikan maskapai lokal aman low cost carrier,12,savegojek,1,FALSE,False,NA,NA,NA,/daniel_yulianto/status/678199413274116096
twitter,#savegojek,2015-12-19,4:50 AM,periode_1, pustakaTN, pustakaTN  manutd,2,Biografi Van Persie - 75K | SMS /WA : 085220220906 | #SukaBaca #BeliBuku #SaveGojek @manutd,biografi van persie sms wa,5,SukaBaca  BeliBuku  SaveGojek,3,FALSE,False,NA,NA,NA,/pustakaTN/status/678195801760239616
twitter,#savegojek,2015-12-19,4:46 AM,periode_1, trihnto33, trihnto33 ,2,"#Kam18angga
#AlasanRaportJelek
#SaveGojek
#WWP2015
#GGSISBACK",,0,Kam18angga  AlasanRaportJelek  SaveGojek  WWP2015  GGSISBACK,5,FALSE,False,NA,1,NA,/trihnto33/status/678194593825878016
twitter,#savegojek,2015-12-19,4:36 AM,periode_1, ALiimron972, ALiimron972 ,2,Cuma becanda .... wkwkwkwkwk ... kali aja lucu ... #SaveGojek,becanda wkwkwkwkwk kali lucu,4,SaveGojek,1,FALSE,False,1,NA,NA,/ALiimron972/status/678192109694783488
twitter,#savegojek,2015-12-19,4:27 AM,periode_1, work_in_silence, work_in_silence ,2,"Mari berpihak #SaveMetromini , bukannya #SaveGojek untuk selamatkan transportasi murah bagi rakyat",berpihak selamatkan transportasi murah rakyat,5,SaveMetromini  SaveGojek,2,FALSE,False,NA,NA,NA,/work_in_silence/status/678189874072051712
twitter,#savegojek,2015-12-19,4:14 AM,periode_1, poocongs, poocongs ,2,"Kalau kamu mengasihi seseorang , janganlah menjelekkan dia didepan /dibelakang orang tsb sebab kasih menutupi banyak sekali dosa #SaveGojek",mengasihi menjelekkan didepan dibelakang tsb menutupi dosa,7,SaveGojek,1,FALSE,False,NA,NA,NA,/poocongs/status/678186568327163904
twitter,#savegojek,2015-12-19,4:11 AM,periode_1, TetehYaomi, TetehYaomi ,2,Prok prok ..jadi apa ..#SaveGojek ,prok prok,2,SaveGojek,1,FALSE,False,NA,NA,1,/TetehYaomi/status/678185985708920833
twitter,#savegojek,2015-12-19,4:11 AM,periode_1, Cuit_ID, Cuit_ID ,2,#SaveGojek :) ,,0,SaveGojek,1,FALSE,False,NA,NA,NA,/Cuit_ID/status/678185866708168705
twitter,#savegojek,2015-12-19,4:10 AM,periode_1, wa_ahyu, wa_ahyu ,2,Malam minggu ujan ! #red #desktop #massala -icons #windos -10 -themes #whisker #figlet #linuxmint #satnigh #SaveGojek ,minggu ujan icons themes,4,red  desktop  massala  windos  whisker  figlet  linuxmint  satnigh  SaveGojek,9,FALSE,False,NA,NA,NA,/wa_ahyu/status/678185550377979904
twitter,#savegojek,2015-12-19,3:58 AM,periode_1, micellz, micellz ,2,"Yes to #SaveGojek , BIG NO to #savemetromini",yes big,2,SaveGojek  savemetromini,2,FALSE,False,NA,NA,NA,/micellz/status/678182740362027008
twitter,#savegojek,2015-12-19,3:55 AM,periode_1, adidwijayadi, adidwijayadi ,2,"Kemarin2 ada #SaveGojek , bakalan ada #SaveMetromini gak ya ? :')",kemarin,1,SaveGojek  SaveMetromini,2,FALSE,False,NA,NA,NA,/adidwijayadi/status/678181743887650816
twitter,#savegojek,2015-12-19,3:43 AM,periode_1, aktualitascom, aktualitascom ,2, #SaveGojek #SaveRakyat #WWP2015 #AremaBerduka,,0,SaveGojek  SaveRakyat  WWP2015  AremaBerduka,4,FALSE,False,NA,NA,2,/aktualitascom/status/678178883082960896
twitter,#savegojek,2015-12-19,3:34 AM,periode_1, kang_amans, kang_amans ,2,"gema sholawat seantero jagat , memuji atas keagungan setiap penciptaan . #bulan sholawat #maulidnabi #ayoberubah #savegojek",gema sholawat seantero jagat memuji keagungan penciptaan sholawat,8,bulan  maulidnabi  ayoberubah  savegojek,4,FALSE,False,NA,NA,NA,/kang_amans/status/678176645467910144
twitter,#savegojek,2015-12-19,3:31 AM,periode_1, maslikan, maslikan ,2,indonesia Butuh ojek #SaveGojek,butuh ojek,2,SaveGojek,1,FALSE,False,NA,NA,NA,/maslikan/status/678175880326197249
twitter,#savegojek,2015-12-19,3:30 AM,periode_1, cewekbangetid, cewekbangetid ,2,"Setelah trending #SaveGojek bikin heboh , akhirnya ojek online boleh beroperasi lagi . Gimana menurut kamu ?

 :D",trending bikin heboh ojek online beroperasi gimana,7,SaveGojek,1,FALSE,False,NA,NA,NA,/cewekbangetid/status/678175461638144000
twitter,#savegojek,2015-12-19,3:14 AM,periode_1, poocongs, poocongs ,2,Apa yg anda pelajari setelah Anda mengetahui itulah yg penting #SaveGojek,pelajari,1,SaveGojek,1,FALSE,False,NA,NA,NA,/poocongs/status/678171532380602368
twitter,#savegojek,2015-12-19,3:06 AM,periode_1, AdelaideSeoSA, AdelaideSeoSA ,2,RT _Unique_Article Create UNIQUE articles in ANY to for your #blog #seo  #adsense #blogger #SaveGojek DHS to Exp <e2><80><a6>,uniquearticle create unique articles dhs exp,6,blog  seo  adsense  blogger  SaveGojek,5,FALSE,False,NA,NA,NA,/AdelaideSeoSA/status/678169572319567873
twitter,#savegojek,2015-12-19,3:01 AM,periode_1, yuneeazarrah, yuneeazarrah  detikcom,2,@detikcom #Savegojek #SaveMetromini metrominitua dan polusi,metrominitua polusi,2,Savegojek  SaveMetromini,2,FALSE,True,NA,NA,NA,/yuneeazarrah/status/678168250212065280
twitter,#savegojek,2015-12-19,3:00 AM,periode_1, bellazoditama, bellazoditama  andrybrew,2,"Network dan Sentimen #SaveGojek  

Analisisnya menarik Pak @andrybrew .",network sentimen analisisnya menarik,4,SaveGojek,1,FALSE,False,NA,1,NA,/bellazoditama/status/678168060667158528
twitter,#savegojek,2015-12-19,2:56 AM,periode_1, NusantaraEcon, NusantaraEcon  gojekindonesia,2,Apakah netizen Jakarta siap bikin sensasi seperti #SaveGojek untuk #SaveRakyatBantaran ? @gojekindonesia,netizen jakarta bikin sensasi,4,SaveGojek  SaveRakyatBantaran,2,FALSE,False,NA,NA,NA,/NusantaraEcon/status/678166888736677888
twitter,#savegojek,2015-12-19,2:46 AM,periode_1, BudiSulistiyon4, BudiSulistiyon4  detikcom,2,"@detikcom #Savegojek #SaveMetromini maksudnya ""save "" MASUK BENGKEL ???!!!",maksudnya save masuk bengkel,4,Savegojek  SaveMetromini,2,FALSE,True,NA,NA,NA,/BudiSulistiyon4/status/678164426470596608
twitter,#savegojek,2015-12-19,2:35 AM,periode_1, guna_adiluhur, guna_adiluhur ,2,MENGAPA SAYA IDAK SETUJU #gojek Dan saya tidak setuju #SaveGojek karena mereka juga banyak melanggar lalulintas ,idak setuju setuju melanggar lalulintas,5,gojek  SaveGojek,2,FALSE,False,NA,NA,NA,/guna_adiluhur/status/678161635962306564
twitter,#savegojek,2015-12-19,2:25 AM,periode_1, atadund, atadund ,2,#SaveGojek #GoRakyat #thanksJokowi,,0,SaveGojek  GoRakyat  thanksJokowi,3,FALSE,False,1,1,NA,/atadund/status/678159313295159296
twitter,#savegojek,2015-12-19,2:14 AM,periode_1, poocongs, poocongs ,2,"Halangan hanyalah peluang untuk sukses atau gagal , bagaimana kita mengatasi halangan , menentukan apa yang akan terjadi .  #SaveGojek",halangan peluang sukses gagal mengatasi halangan menentukan,7,SaveGojek,1,FALSE,False,NA,NA,NA,/poocongs/status/678156448279302144
twitter,#savegojek,2015-12-19,2:06 AM,periode_1, nasrudin_nur, nasrudin_nur ,2,Tuh buktinya langsung #SaveGojek,tuh buktinya langsung,3,SaveGojek,1,FALSE,False,NA,NA,NA,/nasrudin_nur/status/678154494966824960
twitter,#savegojek,2015-12-19,1:55 AM,periode_1, mega_topi, mega_topi ,2,#topi #SaveGojek #import #snapback #keren #swag #jual #jualbeli #style #diskon #murah #olshop #fashion #bandung,,0,topi  SaveGojek  import  snapback  keren  swag  jual  jualbeli  style  diskon  murah  olshop  fashion  bandung,14,FALSE,False,NA,NA,NA,/mega_topi/status/678151551286833152
twitter,#savegojek,2015-12-19,1:43 AM,periode_1, poocongs, poocongs ,2,Mudah untuk memaafkan seseorang yg menghianati kita namun lebih sulit untuk mempercayainya lagi #SaveGojek,mudah memaafkan menghianati sulit mempercayainya,5,SaveGojek,1,FALSE,False,NA,NA,NA,/poocongs/status/678148674115907584
twitter,#savegojek,2015-12-19,1:23 AM,periode_1, dhenian69, dhenian69 ,2,SaveGojek !!! #SaveGojek,savegojek,1,SaveGojek,1,FALSE,False,NA,NA,NA,/dhenian69/status/678143507995869184
twitter,#savegojek,2015-12-19,1:11 AM,periode_1, krismarts, krismarts ,2,Bahagia itu ketika jarak rumah ke kantor 21 .29 km . Haha #SaveGojek,bahagia jarak rumah kantor km,5,SaveGojek,1,FALSE,False,NA,NA,NA,/krismarts/status/678140462620786688
twitter,#savegojek,2015-12-19,1:09 AM,periode_1, ZuppReyes, ZuppReyes  detikcom,2,"@detikcom #Savegojek #HabisiMetromini udah maksain yg lain mogok , minta "" sumbangan lg bukannya benerin bisnya !",udah maksain mogok sumbangan benerin bisnya,6,Savegojek  HabisiMetromini,2,FALSE,True,NA,NA,NA,/ZuppReyes/status/678140088593678337
twitter,#savegojek,2015-12-19,12:54 AM,periode_1, Bowo_Wo, Bowo_Wo ,2,Dilarang Menteri > #savegojek > Presiden mengijinkan | Yg dibekukan Menteri akankah dicairkan Presiden ? ,dilarang menteri presiden mengijinkan dibekukan menteri dicairkan presiden,8,savegojek,1,FALSE,False,NA,NA,NA,/Bowo_Wo/status/678136399934033920
twitter,#savegojek,2015-12-19,12:48 AM,periode_1, sbye0448, sbye0448  gojekindonesia,2,@gojekindonesia tolong bantu amati wilayah dukuh kupang surabaya . orfik atau pengalihan order bertebaran .. sering sekali . demi #savegojek,tolong bantu amati wilayah dukuh kupang surabaya orfik pengalihan order bertebaran,11,savegojek,1,FALSE,False,NA,NA,NA,/sbye0448/status/678134843671101440
twitter,#savegojek,2015-12-19,12:40 AM,periode_1, peuyeumoncom, peuyeumoncom ,2,#SaveGojek  #SaveMetromini,,0,SaveGojek  SaveMetromini,2,FALSE,False,NA,NA,NA,/peuyeumoncom/status/678132733621719040
twitter,#savegojek,2015-12-19,12:40 AM,periode_1, r_wicaksono, r_wicaksono ,2,"Sehubungan dengan rencana mogok MreotMini Senin , dihimbau armada nGojek bisa ditambah & disiagakan :D

#SaveGojek",sehubungan rencana mogok mreotmini senin dihimbau armada ngojek ditambah disiagakan,10,SaveGojek,1,FALSE,False,NA,NA,NA,/r_wicaksono/status/678132698041348096
twitter,#savegojek,2015-12-19,12:30 AM,periode_1, its_nhr, its_nhr  gojekindonesia  GrabTaxiID,3,Setiap pergi2 naik @gojekindonesia & @GrabTaxiID klo dhpus gk stuju soalnya lebih efisien nyaman naik ojek online #SaveGojek #SaveGrabbike,pergi dhpus gk stuju efisien nyaman ojek online,8,SaveGojek  SaveGrabbike,2,FALSE,False,NA,NA,NA,/its_nhr/status/678130290892529664
twitter,#savegojek,2015-12-19,12:28 AM,periode_1, detikcom, detikcom ,2,"Mungkin Ikuti #Savegojek , Sopir Metromini Gelar #SaveMetromini di Blok M ",ikuti sopir metromini gelar blok,5,Savegojek  SaveMetromini,2,FALSE,False,11,14,10,/detikcom/status/678129685893537792
twitter,#savegojek,2015-12-19,12:25 AM,periode_1, Edy71Edy, Edy71Edy ,2, #muhae1714 #SaveGojek,,0,muhae1714  SaveGojek,2,FALSE,False,NA,NA,NA,/Edy71Edy/status/678129092529537024
twitter,#savegojek,2015-12-19,12:24 AM,periode_1, ampulmassa, ampulmassa ,2,"Semakin banyak yang Anda inginkan , akan semakin banya  #SaveGojek",banya,1,SaveGojek,1,FALSE,False,NA,NA,NA,/ampulmassa/status/678128823980785664
twitter,#savegojek,2015-12-19,12:21 AM,periode_1, AA_COMPUTER, AA_COMPUTER ,2,"Jika kita sedang benar , jangan terlalu berani dan b  #SaveGojek",berani,1,SaveGojek,1,FALSE,False,NA,NA,NA,/AA_COMPUTER/status/678127966451175425
twitter,#savegojek,2015-12-19,12:20 AM,periode_1, LeeMinHoBadGood, LeeMinHoBadGood ,2,"yang on retweet Mungkin Ikuti #Savegojek , Sopir Metromini Gelar #SaveMetromini <e2><80><a6>  #openfollow",ikuti sopir metromini gelar,4,Savegojek  SaveMetromini  openfollow,3,FALSE,False,NA,NA,5,/LeeMinHoBadGood/status/678127663551111168
twitter,#savegojek,2015-12-19,12:18 AM,periode_1, andrybrew, andrybrew ,2,Network dan Sentimen <c2><a0>#SaveGojek ,network sentimen,2,SaveGojek,1,FALSE,False,1,NA,NA,/andrybrew/status/678127193138921473
twitter,#savegojek,2015-12-19,12:17 AM,periode_1, Egiexx, Egiexx ,2,"Tipnya lebih dikit ya , #savegojek :D",tipnya dikit,2,savegojek,1,FALSE,False,NA,NA,NA,/Egiexx/status/678126876146069505
twitter,#savegojek,2015-12-19,12:15 AM,periode_1, RaFa_service, RaFa_service ,2,"Ketika satu pintu kebahagiaan tertutup , pintu yang lain dibukaka  #SaveGojek",pintu kebahagiaan tertutup pintu dibukaka,5,SaveGojek,1,FALSE,False,NA,NA,NA,/RaFa_service/status/678126405595475969
twitter,#savegojek,2015-12-19,12:14 AM,periode_1, tweetastri, tweetastri ,2,"Mungkin Ikuti #Savegojek , Sopir Metromini Gelar #SaveMetromini di Blok M : SaveMetroMini , begitu yang coba disu ... ",ikuti sopir metromini gelar blok savemetromini coba disu,8,Savegojek  SaveMetromini,2,FALSE,False,NA,NA,NA,/tweetastri/status/678126265895772161
twitter,#savegojek,2015-12-19,12:14 AM,periode_1, RidhoHnf, RidhoHnf ,2,"#TeamFollowBack #TeamFollowBack Mungkin Ikuti #Savegojek , Sopir Metromini Gelar <e2><80><a6>  #AutoFollowback #AutoFollowback",ikuti sopir metromini gelar,4,TeamFollowBack  TeamFollowBack  Savegojek  AutoFollowback  AutoFollowback,5,FALSE,False,NA,NA,NA,/RidhoHnf/status/678126184840880128
twitter,#savegojek,2015-12-19,12:12 AM,periode_1, sanjayator, sanjayator ,2,"Mungkin Ikuti #Savegojek , Sopir Metromini Gelar #SaveMetromini di Blok M : SaveMetroMini , begitu yang coba disu ... ",ikuti sopir metromini gelar blok savemetromini coba disu,8,Savegojek  SaveMetromini,2,FALSE,False,NA,NA,NA,/sanjayator/status/678125857081188352
twitter,#savegojek,2015-12-19,12:10 AM,periode_1, dadangsuhendar3, dadangsuhendar3 ,2, #dadas3697 #SaveGojek,,0,dadas3697  SaveGojek,2,FALSE,False,NA,NA,NA,/dadangsuhendar3/status/678125115817639936
twitter,#savegojek,2015-12-19,12:09 AM,periode_1, MAdamrah, MAdamrah ,2,"Pede banget bakal dpt dukungan kayak #SaveGojek smp ada #SaveMetroMini . Nyetir ugal2an ,langgar aturan ,ngetem lama ,byk asap rokok dn copet .",pede banget dpt dukungan kayak smp nyetir ugalan langgar aturan ngetem byk asap rokok copet,15,SaveGojek  SaveMetroMini,2,FALSE,False,NA,NA,NA,/MAdamrah/status/678124952193597440
twitter,#savegojek,2015-12-19,12:09 AM,periode_1, andeskobar, andeskobar ,2, #gntand604 #SaveGojek,,0,gntand604  SaveGojek,2,FALSE,False,NA,NA,NA,/andeskobar/status/678124916751765504
twitter,#savegojek,2015-12-19,12:06 AM,periode_1, PriaMars, PriaMars ,2," Detik :  Mungkin Ikuti #Savegojek , Sopir Metromini <e2><80><a6>  #NewsToday #DKK",detik ikuti sopir metromini,4,Savegojek  NewsToday  DKK,3,FALSE,False,NA,NA,NA,/PriaMars/status/678124294782631936
twitter,#savegojek,2015-12-19,12:06 AM,periode_1, alisyah88, alisyah88 ,2,"#SaveGojek Anda tidak akan bisa menghindari keharusan untuk meniru . Maka menirulah , tetapi pastikan bahwa Anda s #TIADA2 <c2><b7>com #alisban286",menghindari keharusan meniru menirulah pastikan com,6,SaveGojek  TIADA2  alisban286,3,FALSE,False,1,NA,NA,/alisyah88/status/678124278852661248
twitter,#savegojek,2015-12-19,12:05 AM,periode_1, bt23x, bt23x ,2,"Mungkin Ikuti #Savegojek , Sopir Metromini Gelar #SaveMetromini di Blok M : SaveMetroMini , begitu yang coba disu ... ",ikuti sopir metromini gelar blok savemetromini coba disu,8,Savegojek  SaveMetromini,2,FALSE,False,1,NA,NA,/bt23x/status/678123940737212417
twitter,#savegojek,2015-12-19,12:04 AM,periode_1, kangsoleman, kangsoleman ,2,#savegojek aja lah hahaha,hahaha,1,savegojek,1,FALSE,False,NA,NA,NA,/kangsoleman/status/678123743764353024
twitter,#savegojek,2015-12-19,12:03 AM,periode_1, Zoelharyadi, Zoelharyadi ,2,"Orang berkualitas yang dibayar rendah , bagai emas yang di  #SaveGojek",berkualitas dibayar rendah emas,4,SaveGojek,1,FALSE,False,NA,NA,NA,/Zoelharyadi/status/678123579527979009
twitter,#savegojek,2015-12-19,12:03 AM,periode_1, Dick_Dwinayanta, Dick_Dwinayanta ,2,Jika kita hanya mengerjakan yang sudah kita keta  #SaveGojek,keta,1,SaveGojek,1,FALSE,False,NA,NA,NA,/Dick_Dwinayanta/status/678123499706187776
twitter,#savegojek,2015-12-19,12:03 AM,periode_1, infotech25, infotech25 ,2,"#SaveGojek Seseorang yang menolak memperbarui cara -cara kerjanya yang tidak lagi menghasilkan , berlaku seperti or #NOMOR1 <c2><b7>com #ruminf517",menolak memperbarui kerjanya menghasilkan berlaku com,6,SaveGojek  NOMOR1  ruminf517,3,FALSE,False,NA,NA,NA,/infotech25/status/678123421272641540
twitter,#savegojek,2015-12-19,12:00 AM,periode_1, ameliamia_f, ameliamia_f ,2,"Mungkin Ikuti #Savegojek , Sopir Metromini Gelar #SaveMetromini di Blok M ",ikuti sopir metromini gelar blok,5,Savegojek  SaveMetromini,2,FALSE,False,NA,NA,NA,/ameliamia_f/status/678122802566696960
twitter,#savegojek,2015-12-18,11:57 PM,periode_1, Insitemyhead, Insitemyhead ,2,Solusi transaksi online terintegrasi dan aman .   #SaveGojek #bisnisonline #rekber #jual #toko #StarWars #ukm,solusi transaksi online terintegrasi aman,5,SaveGojek  bisnisonline  rekber  jual  toko  StarWars  ukm,7,FALSE,False,NA,1,NA,/Insitemyhead/status/678121919539843072
twitter,#savegojek,2015-12-18,11:55 PM,periode_1, mega_topi, mega_topi ,2,#topi #SaveGojek #import #snapback #keren #swag #jual #jualbeli #style #diskon #murah #olshop #fashion #bandung,,0,topi  SaveGojek  import  snapback  keren  swag  jual  jualbeli  style  diskon  murah  olshop  fashion  bandung,14,FALSE,False,NA,NA,NA,/mega_topi/status/678121361450004481
twitter,#savegojek,2015-12-18,11:52 PM,periode_1, tiaabdu, tiaabdu ,2,"meski gw bukan pengguna Gojek , gw cukup prihatin #SaveGojek",gw pengguna gw prihatin,4,SaveGojek,1,FALSE,False,NA,NA,NA,/tiaabdu/status/678120810217758721
twitter,#savegojek,2015-12-18,11:51 PM,periode_1, tiaabdu, tiaabdu ,2,"Trkait dgn aspek kselamtan di jln raya yg mnjadi perhatian utama pemerintah , dianjurkan utk berkonsultasi dengan Korlantas Polri #SaveGojek",trkait aspek kselamtan jln raya mnjadi perhatian utama pemerintah dianjurkan berkonsultasi korlantas polri,13,SaveGojek,1,FALSE,False,NA,NA,1,/tiaabdu/status/678120466620399616
twitter,#savegojek,2015-12-18,11:49 PM,periode_1, winugie, winugie ,2,Dukung Gojek ttp jd alternatif transportasi . Gunakan sticker O Jack utk mendukung para driver Gojek #savegojek ,dukung ttp alternatif transportasi sticker jack mendukung driver,8,savegojek,1,FALSE,False,1,NA,NA,/winugie/status/678119980336984064
twitter,#savegojek,2015-12-18,11:46 PM,periode_1, tiaabdu, tiaabdu ,2,"ats dsr itu , ojek & trnsprtsi umum brbasis apliksi dipersilkn ttap broperasi sbg solusi smpai trnsprtsi pblik dat trpnuhi dng lyk #SaveGojek",ats dsr ojek trnsprtsi brbasis apliksi dipersilkn ttap broperasi sbg solusi smpai trnsprtsi pblik dat trpnuhi dng lyk,18,SaveGojek,1,FALSE,False,NA,NA,1,/tiaabdu/status/678119231158812673
twitter,#savegojek,2015-12-18,11:29 PM,periode_1, liunmas, liunmas ,2,#SaveGojek  dari pada naik transjkt yg tidak save juga ,transjkt save,2,SaveGojek,1,FALSE,False,NA,NA,NA,/liunmas/status/678114859871956992
twitter,#savegojek,2015-12-18,11:22 PM,periode_1, GojekOnDriver, GojekOnDriver ,2,Feedback Gojek Cust . #SaveGojek #GoRakyat,feedback cust,2,SaveGojek  GoRakyat,2,FALSE,False,2,NA,NA,/GojekOnDriver/status/678113096171257856
twitter,#savegojek,2015-12-18,11:08 PM,periode_1, Mencekammm, Mencekammm ,2,"Kedua belah pihak perlu berkaca dan memperbaiki kekurangan diri sendiri , pro kontra tidak berujung #SaveGojek",belah berkaca memperbaiki kekurangan pro kontra berujung,7,SaveGojek,1,FALSE,False,NA,NA,NA,/Mencekammm/status/678109684914454528
twitter,#savegojek,2015-12-18,11:06 PM,periode_1, Mencekammm, Mencekammm ,2,"Kalo hanya untuk pengalihan isu masalah MKD , lebih baik perbaiki masalah yg lebih butuh perhatian #SaveGojek",kalo pengalihan isu mkd perbaiki butuh perhatian,7,SaveGojek,1,FALSE,False,NA,NA,NA,/Mencekammm/status/678109099259654145
twitter,#savegojek,2015-12-18,11:04 PM,periode_1, Mencekammm, Mencekammm ,2,Jangan hanya melarang tanpa memberikan solusi #SaveGojek,melarang solusi,2,SaveGojek,1,FALSE,False,NA,NA,NA,/Mencekammm/status/678108625764679680
twitter,#savegojek,2015-12-18,10:59 PM,periode_1, Arenanews1, Arenanews1 ,2,"Go -Jek Dilarang Beroperasi , Netizen Protes dengan #SaveGojek ~ Berbagi Informasi ",go jek dilarang beroperasi netizen protes berbagi informasi,8,SaveGojek,1,FALSE,False,NA,NA,NA,/Arenanews1/status/678107431503835136
twitter,#savegojek,2015-12-18,10:57 PM,periode_1, mutiaradelima1, mutiaradelima1 ,2,Hai bantu like yah  #Kam18angga #SaveGojek #AlasanRaportJelek #2015In5Words,hai bantu like yah,4,Kam18angga  SaveGojek  AlasanRaportJelek  2015In5Words,4,FALSE,False,NA,1,NA,/mutiaradelima1/status/678106805059235840
twitter,#savegojek,2015-12-18,10:44 PM,periode_1, TulusIkhlasSoit, TulusIkhlasSoit ,2,Butuh Revitalisasi untuk menjadi Angkutan nyaman dan bersahabat dan berbadan hukum . #SaveGojek Kurang belajar #AlasanRaportJelek,butuh revitalisasi angkutan nyaman bersahabat berbadan hukum belajar,8,SaveGojek  AlasanRaportJelek,2,FALSE,False,NA,1,NA,/TulusIkhlasSoit/status/678103608638857216
twitter,#savegojek,2015-12-18,10:41 PM,periode_1, bandshire, bandshire ,2,Dukung inovasi anak negeri #SaveGojek,dukung inovasi anak negeri,4,SaveGojek,1,FALSE,False,NA,NA,NA,/bandshire/status/678102839629971456
twitter,#savegojek,2015-12-18,10:37 PM,periode_1, tu_adi0, tu_adi0 ,2,"biarkan mereka mencari nafkan , jika kalian menghapus ojek online maka pengangvuran brow :v #SaveGojek",biarkan mencari nafkan menghapus ojek online pengangvuran brow,8,SaveGojek,1,FALSE,False,1,NA,NA,/tu_adi0/status/678101774150971392
twitter,#savegojek,2015-12-18,10:33 PM,periode_1, aufklarung___, aufklarung___  ridwankamil  JakOnline,3,@ridwankamil ooooo ...jek online ultah @JakOnline #SaveGojek,ooooo jek online ultah,4,SaveGojek,1,FALSE,True,NA,NA,NA,/aufklarung___/status/678100834152935424
twitter,#savegojek,2015-12-18,10:33 PM,periode_1, mugismu, mugismu ,2,Dari kemaren2 itu kemana aja . Kok baru sekarang berontaknya . #SaveGojek,kemaren kemana berontaknya,3,SaveGojek,1,FALSE,False,NA,NA,NA,/mugismu/status/678100748312272896
twitter,#savegojek,2015-12-18,10:31 PM,periode_1, DjDnant, DjDnant  e100ss,2,TL panjang jiwo - nginden pada merayap @e100ss on gojek #SaveGojek ,jiwo nginden merayap,3,SaveGojek,1,FALSE,False,NA,NA,2,/DjDnant/status/678100411052494848
twitter,#savegojek,2015-12-18,10:25 PM,periode_1, CreativeBrainID, CreativeBrainID ,2,#SaveGojek Jadi Trending To di Twitter ,trending,1,SaveGojek,1,FALSE,False,NA,NA,NA,/CreativeBrainID/status/678098742570971136
twitter,#savegojek,2015-12-18,10:24 PM,periode_1, DwiMiftah28, DwiMiftah28 ,2,"Ora sido Bali minggu iki :(
#SaveGojek",ora sido minggu iki,4,SaveGojek,1,FALSE,False,NA,NA,NA,/DwiMiftah28/status/678098492435390464
twitter,#savegojek,2015-12-18,10:21 PM,periode_1, YogaAndyka1, YogaAndyka1 ,2,Hanya bisa menelan ludah .. #SaveGojek,menelan ludah,2,SaveGojek,1,FALSE,False,NA,NA,NA,/YogaAndyka1/status/678097748982259712
twitter,#savegojek,2015-12-18,10:20 PM,periode_1, cewekbangetid, cewekbangetid ,2,"Ini dia 5 hal yang perlu kita tahu soal heboh trending #SaveGojek !

",heboh trending,2,SaveGojek,1,FALSE,False,3,NA,2,/cewekbangetid/status/678097439534940160
twitter,#savegojek,2015-12-18,10:12 PM,periode_1, andrestone491, andrestone491 ,2,"Sudah hujan ,becek ,jalan macet ga ada ojek ..#SaveGojek",hujan becek jalan macet ojek,5,SaveGojek,1,FALSE,False,NA,NA,NA,/andrestone491/status/678095472863543296
twitter,#savegojek,2015-12-18,10:08 PM,periode_1, belalangGareng, belalangGareng ,2,#belalanggoreng #belalang #SaveGojek #makanan #gunungkidul #yogyakarta,,0,belalanggoreng  belalang  SaveGojek  makanan  gunungkidul  yogyakarta,6,FALSE,False,NA,NA,NA,/belalangGareng/status/678094419308883968
