date,user,tweets,is_duplicate,replying,rep_count,ret_count,fav_count,user_all,user_count,hashtag,tag_count,link,clean_text,word_count
2014-06-14,@Saifulanam_48,"@yoein_immanuel @idi_bolobolo coba bgi gua gan duitnya gua bingung nih kga pnya duit buat hs,-
#BatalkanPepres51th2014
#BaliTolakReklamasi",FALSE,True,NA,,NA,"@Saifulanam_48 @yoein_immanuel, @idi_bolobolo",3,"#BatalkanPepresth, #BaliTolakReklamasi",2,/Saifulanam_48/status/478015586384244736,coba bgi gua gan duitnya gua bingung kga pnya duit hs,11
2014-06-14,@addytsaga,"Semeton bali bersama @SID_Official mari kita suarakan
 #BaliTolakReklamasi dan #BatalkanPerpres51th2014 kepada... http://fb.me/2kvDCji3n<c2><a0>",FALSE,False,NA,,NA,@addytsaga @SID_Official,2,"#BaliTolakReklamasi, #BatalkanPerpresth",2,/addytsaga/status/478015475386155008,semeton suarakan,2
2014-06-14,@Kikyikhsan_,"Study & dampak tentang Reklamasi sudah jelas ada, pikirkan itu! @SBYudhoyono #BaliTolakReklamasi #BatalkanPerpres51th2014 @forbali13",FALSE,False,NA,3,NA,"@Kikyikhsan_ @SBYudhoyono, @forbali",3,"#BaliTolakReklamasi, #BatalkanPerpresth",2,/Kikyikhsan_/status/478015330963714048,study dampak pikirkan,3
2014-06-14,@wibbex_arsana,"Walaupun saya bukan orang Bali, tp saya sangat mencintai pulau Bali @SBYudhoyono @forbali13 #BaliTolakReklamasi #BatalkanPerpres51th2014",FALSE,False,NA,7,NA,"@wibbex_arsana @SBYudhoyono, @forbali",3,"#BaliTolakReklamasi, #BatalkanPerpresth",2,/wibbex_arsana/status/478015100494704640,orang tp mencintai pulau,4
2014-06-14,@Yoein_Immanuel,"#BatalkanPepres51th2014
#BaliTolakReklamasi (2/2)",FALSE,False,NA,,NA,@Yoein_Immanuel ,2,"#BatalkanPepresth, #BaliTolakReklamasi",2,/Yoein_Immanuel/status/478014763121655808,,0
2014-06-14,@Hendrik_Sat,"RT@JRX_SID: ayo hujani akun @SBYudhoyono dgn hashtag #BatalkanPerpres51th2014 #BaliTolakReklamasi dan jadikan ia World Trending Topic!""",FALSE,False,NA,1,NA,"@Hendrik_Sat @JRX_SID, @SBYudhoyono",3,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/Hendrik_Sat/status/478014736118726656,hujani akun hashtag jadikan world trending,6
2014-06-14,@J_Arie_Narvazo,"Pak @SBYudhoyono memang hebat kta org investor asing,tpi sy tidak! Jgn kau ambil teluk benoa.. #BatalkanPerpres51th2014 #BaliTolakReklamasi""",FALSE,False,NA,,NA,@J_Arie_Narvazo @SBYudhoyono,2,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/J_Arie_Narvazo/status/478014614605537280,hebat kta org investor asing tpi ambil teluk,8
2014-06-14,@zo3nomad,@forbali13 @TeguhRevenge mumpung @SBYudhoyono di Bali! #BatalkanPerpres51th2014 #BaliTolakReklamasi Cc @gendovara,FALSE,True,NA,,NA,"@zo3nomad @forbali, @TeguhRevenge, @SBYudhoyono, @gendovara",5,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/zo3nomad/status/478014457172353024,mumpung,1
2014-06-14,@Twodenkk,Reklamasilah pesisir yg kna dampak abrasi pak @SBYudhoyono @mangku_pastika jgn teluk benoa #BatalkanPerpres51th2014 #BaliTolakReklamasi,FALSE,False,NA,,NA,"@Twodenkk @SBYudhoyono, @mangku_pastika",3,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/Twodenkk/status/478014224187142144,reklamasilah pesisir kna dampak abrasi teluk,6
2014-06-14,@benyolrock,Rakyat indonesia di jerman mengadakan aksi penolakan pilpres no.51/2014 #Balitolakreklamasi [pic] <e2><80><94> https://path.com/p/3z0mkr<c2><a0>,FALSE,False,NA,,NA,@benyolrock ,2,#Balitolakreklamasi,1,/benyolrock/status/478014181573001216,rakyat jerman mengadakan aksi penolakan pilpres,6
2014-06-14,@aulialialeo,Pak @SBYudhoyono tolong #BatalkanPerpres51th2014 #BaliTolakReklamasi #BaliNotForSale Keindahan alam tdk bisa dibeli dgn kemewahan!!,FALSE,False,NA,,NA,@aulialialeo @SBYudhoyono,2,"#BatalkanPerpresth, #BaliTolakReklamasi, #BaliNotForSale",3,/aulialialeo/status/478013957970464769,tolong keindahan alam tdk dibeli kemewahan,6
2014-06-14,@istiah_titan,"Kalo kita tidak peduli dg alam. Maka alam pun tidak akn peduli dg kita. 
#BaliTolakReklamasi @sbyudhoyono",FALSE,False,NA,,NA,@istiah_titan @sbyudhoyono,2,#BaliTolakReklamasi,1,/istiah_titan/status/478013929692487680,kalo peduli alam alam akn peduli,6
2014-06-14,@Saifulanam_48,"@idi_bolobolo anjir meldek oshi gua #BatalkanPepres51th2014
#BaliTolakReklamasi",FALSE,True,NA,,NA,@Saifulanam_48 @idi_bolobolo,2,"#BatalkanPepresth, #BaliTolakReklamasi",2,/Saifulanam_48/status/478013750466056193,anjir meldek oshi gua,4
2014-06-14,@swastyastu_,@SBYudhoyono mnding bnjir di JKT stip thn itu aj yg di urug jgn Teluk  yg kau urug ! #BatalkanPerpres51th2014 #BaliTolakReklamasi @forbali13,FALSE,False,NA,,NA,"@swastyastu_ @SBYudhoyono, @forbali",3,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/swastyastu_/status/478013744006455297,mnding bnjir jkt stip thn aj urug teluk urug,9
2014-06-14,@mirawamx,Slmat pgi pak @SBYudhoyono sdhkan anda #BatalkanPerpres51th2014 #BaliTolakReklamasi @JRX_SID @gendovara @de_budi @wimar,FALSE,False,NA,1,NA,"@mirawamx @SBYudhoyono, @JRX_SID, @gendovara, @de_budi, @wimar",6,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/mirawamx/status/478013707973177346,slmat pgi sdhkan,3
2014-06-14,@KrisnaGoler_,Yth @SBYudhoyono Saya masyarakat Bali #BaliTolakReklamasi #BatalkanPerpres51th2014 @forbali13 @JRX_SID @OSD_BALIpic.twitter.com/KjaQJ9hzl7,FALSE,False,NA,4,NA,"@KrisnaGoler_ @SBYudhoyono, @forbali, @JRX_SID, @OSD_BALI",5,"#BaliTolakReklamasi, #BatalkanPerpresth",2,/KrisnaGoler_/status/478013413356875777,yth masyarakat,2
2014-06-14,@adjimks,@SBYudhoyono Stop pengrusakan lingkungan mengatas namakan pembangunan !!! #BatalkanPerpres51th2014 #BaliTolakReklamasi,FALSE,False,NA,,NA,@adjimks @SBYudhoyono,2,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/adjimks/status/478012813558816769,stop pengrusakan lingkungan mengatas namakan pembangunan,6
2014-06-14,@J_Arie_Narvazo,"Pak @SBYudhoyono sblum b'akhirx msa jbatan anda, stu yg sya n org indonesia inginkn, tlong #BatalkanPerpres51th2014 #BaliTolakReklamasi""",FALSE,False,NA,,NA,@J_Arie_Narvazo @SBYudhoyono,2,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/J_Arie_Narvazo/status/478012673758478337,sblum bakhirx msa jbatan stu sya org inginkn tlong,9
2014-06-14,@Saifulanam_48,"@yoein_immanuel @idi_bolobolo wah nih anak udah mulai sombong :D #BatalkanPepres51th2014
#BaliTolakReklamasi",FALSE,True,NA,,NA,"@Saifulanam_48 @yoein_immanuel, @idi_bolobolo",3,"#BatalkanPepresth, #BaliTolakReklamasi",2,/Saifulanam_48/status/478012484708995072,anak udah sombong,3
2014-06-14,@swastyastu_,hey!! @SBYudhoyono pemikiran mu sprti pemikiran nya soeharto ! #BatalkanPerpres51th2014 #BaliTolakReklamasi @forbali13,FALSE,False,NA,3,NA,"@swastyastu_ @SBYudhoyono, @forbali",3,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/swastyastu_/status/478012371932151808,pemikiran sprti pemikiran soeharto,4
2014-06-14,@Saifulanam_48,"Bantu up kawan
#BatalkanPepres51th2014
#BaliTolakReklamasi",FALSE,False,NA,1,NA,@Saifulanam_48 ,2,"#BatalkanPepresth, #BaliTolakReklamasi",2,/Saifulanam_48/status/478011788827840513,bantu kawan,2
2014-06-14,@Seps_Ramadhan,"@SBYudhoyono kita
semua makan nasi,bukannya butuh
reklamasi.#BatalkanPerpres51th2014 #BaliTolakReklamasi @forbali13 @JRX_SID",FALSE,False,NA,5,1,"@Seps_Ramadhan @SBYudhoyono, @forbali, @JRX_SID",4,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/Seps_Ramadhan/status/478011706191261696,makan nasi butuh,3
2014-06-14,@NyianOioi,"Suka jalan2 keliling Bali & leyeh2 di
pantai2nya kan? Yuk
#BatalkanPerpres51th2014
#BaliTolakReklamasi cc",FALSE,False,NA,,NA,@NyianOioi ,2,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/NyianOioi/status/478011407192313856,suka jalan keliling leyeh pantainya,5
2014-06-14,@DhegoImade,"Lakukan skrng jg pak@SBYudhoyono #BatalkanPerpres51th2014 #BaliTolakReklamasi @forbali13""",FALSE,False,NA,5,NA,"@DhegoImade @SBYudhoyono, @forbali",3,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/DhegoImade/status/478009751704317952,lakukan skrng,2
2014-06-14,@Yoein_Immanuel,Bantu sebarkan hesteg #BatalkanPerpres51th2014 #BaliTolakReklamasi dan gambar di akun sbyRT @Saifulanam_48: Lieur aing (1/2),FALSE,False,1,,NA,@Yoein_Immanuel @Saifulanam_,2,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/Yoein_Immanuel/status/478009469272469504,bantu sebarkan hesteg gambar akun sbyrt lieur aing,8
2014-06-14,@BAsrama,@SBYudhoyono: #BaliTolakReklamasi #BaliTolakReklamasi #BatalkanPepres51th2014 #BatalkanPepres51th2014pic.twitter.com/sdgAVblfyo,FALSE,False,NA,,NA,@BAsrama @SBYudhoyono,2,"#BaliTolakReklamasi, #BaliTolakReklamasi, #BatalkanPepresth, #BatalkanPepresth",4,/BAsrama/status/478008812704514048,,0
2014-06-14,@FebbyEST,#BatalkanPerpres51th2014 #BaliTolakReklamasi @SBYudhoyono @mangku_pastikapic.twitter.com/1AeCmDLTCP,FALSE,False,NA,,NA,"@FebbyEST @SBYudhoyono, @mangku_pastika",3,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/FebbyEST/status/478008809902727169,,0
2014-06-14,@BAsrama,"Jangan di hancurkan bali  bali not for sale ,jangan pura-pura tuli @SBYudhoyono alamharusmenang #BaliTolakReklamasi #BatalkanPepres51th2014",FALSE,False,NA,,NA,@BAsrama @SBYudhoyono,2,"#BaliTolakReklamasi, #BatalkanPepresth",2,/BAsrama/status/478008486588989440,hancurkan sale purapura tuli alamharusmenang,5
2014-06-14,@Syahril_OSD,"@sbyudhoyono
#BatalkanPerpres51th2014
#BaliTolakReklamasi",FALSE,False,NA,,1,@Syahril_OSD @sbyudhoyono,2,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/Syahril_OSD/status/478008349682708480,,0
2014-06-14,@Suci_ayu27,Pak @SBYudhoyono alam ini jagan dijajah.sebelum alam ini menangis kesakitan #BatalkanPerpres15thn2014 @Forbali13 #Balitolakreklamasi,FALSE,False,NA,7,NA,"@Suci_ayu27 @SBYudhoyono, @Forbali",3,"#BatalkanPerpresthn, #Balitolakreklamasi",2,/Suci_ayu27/status/478008270007709696,alam jagan dijajah alam menangis kesakitan,6
2014-06-14,@FebbyEST,#BatalkanPerpres51th2014 #BaliTolakReklamasi @SBYudhoyono https://twitter.com/addiWRT25/status/478005405507788800/photo/1pic.twitter.com/Zh2NT9cy7Q<c2><a0>,FALSE,False,NA,4,1,@FebbyEST @SBYudhoyono,2,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/FebbyEST/status/478007774903681024,,0
2014-06-14,@AnomNovyantara,#BaliTolakReklamasi @BaleBengong @JRX_SID @dadongBLELENG . To : @SBYudhoyonopic.twitter.com/s19CmWq1yH,FALSE,False,NA,1,NA,"@AnomNovyantara @BaleBengong, @JRX_SID, @dadongBLELENG, @SBYudhoyono",5,#BaliTolakReklamasi,1,/AnomNovyantara/status/478007731488440321,,0
2014-06-14,@Elvan1976,DENGAN HORMAT KEPADA@SBYudhoyono BATALKAN PERPRES 51 TH 2014. #BALITOLAKREKLAMASI! BALI SUDAH HANCUR. BALI AKAN TENGGELAM. TUNJUKAN PAK!,FALSE,False,NA,,NA,@Elvan1976 @SBYudhoyono,2,#BALITOLAKREKLAMASI,1,/Elvan1976/status/478007224590032896,hormat batalkan perpres hancur tenggelam tunjukan,6
2014-06-14,@EraWijaya87,Bali Not For Sale! Jangan hancurkan pulau kami pak @SBYudhoyono #BatalkanPerpres51th2014 #BaliTolakReklamasi @forbali13,FALSE,False,NA,11,1,"@EraWijaya87 @SBYudhoyono, @forbali",3,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/EraWijaya87/status/478006422353887232,sale hancurkan pulau,3
2014-06-14,@mankk_paz,"#BaliTolakReklamasi RT @haloBali #HCNews Diterjang Abrasi, Jineng Agung Gilimanuk Porak Poranda http://halocities.com/58327<c2><a0>",FALSE,False,NA,,NA,@mankk_paz @haloBali,2,"#BaliTolakReklamasi, #HCNews",2,/mankk_paz/status/478006330146299904,diterjang abrasi jineng agung gilimanuk porak poranda,7
2014-06-14,@Dayusintya2,#BatalkanPerpres15th2014 #BaliTolakReklamasi #AlamHarusMenang !!!pic.twitter.com/Ys90wbxUM6,FALSE,False,NA,,NA,@Dayusintya2 ,2,"#BatalkanPerpresth, #BaliTolakReklamasi, #AlamHarusMenang",3,/Dayusintya2/status/478005706205835264,,0
2014-06-14,@Angga_SMG,sadar pak  @SBYudhoyono tolong #BatalkanPerpres51th2014 TANAH KAMI = HARGA MATI KAMI #BaliTolakReklamasi cc: @forbali13 - @JRX_SID NAMASTE,FALSE,False,NA,7,NA,"@Angga_SMG @SBYudhoyono, @forbali, @JRX_SID",4,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/Angga_SMG/status/478005393591791616,sadar tolong tanah harga mati namaste,6
2014-06-14,@albarmustofa,Ono opo t iki ? @dekk_irma: PAK @SBYudhoyono! #BatalkanPerpres51th2014 #BatalkanPerpres51th2014 #BatalkanPerpres51th2014 #BaliTolakReklamasi,FALSE,False,NA,,NA,"@albarmustofa @dekk_irma, @SBYudhoyono",3,"#BatalkanPerpresth, #BatalkanPerpresth, #BatalkanPerpresth, #BaliTolakReklamasi",4,/albarmustofa/status/478004110076039168,ono opo iki,3
2014-06-14,@KariizDyk,"@SBYudhoyono tolonglah yud rungokno aspirasi rakyakt cilik iki, ojo etok-etok gak eroh tros #BatalkanPerpres51th2014 #BaliTolakReklamasi",FALSE,False,NA,,NA,@KariizDyk @SBYudhoyono,2,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/KariizDyk/status/478003914713751552,tolonglah yud rungokno aspirasi rakyakt cilik iki ojo etoketok eroh tros,11
2014-06-14,@ERX_BASTARD,"Harus seperti ini,mari besuara dimana pun kalian berada #BaliTolakReklamasi pic.twitter.com/EgXKKCdGLn",FALSE,False,NA,,NA,@ERX_BASTARD ,2,#BaliTolakReklamasi,1,/ERX_BASTARD/status/478003814901903360,besuara dimana,2
2014-06-14,@andikajayaw,#BaliTolakReklamasi#BatalkanPerpres51th2014 http://instagram.com/p/pP3-rVwT9y/<c2><a0>,FALSE,False,NA,,NA,@andikajayaw ,2,#BaliTolakReklamasi#BatalkanPerpresth,1,/andikajayaw/status/478001939586637824,,0
2014-06-14,@vikingekuitas,"@VikingBali mang, miluan #BaliTolakReklamasi oge teu diditu mang ? Ahahha",FALSE,False,NA,1,NA,@vikingekuitas @VikingBali,2,#BaliTolakReklamasi,1,/vikingekuitas/status/478001123182116864,mang miluan oge teu diditu mang ahahha,7
2014-06-14,@dEpic_80,"Lihatlah dgn mata hati pak  @SBYudhoyono haruskah mereka rakyat teluk benoa menangis darah pak #BatalkanPerpres51th2014 #BaliTolakReklamasi""",FALSE,True,NA,,NA,@dEpic_80 @SBYudhoyono,2,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/dEpic_80/status/478000747632537600,lihatlah mata hati haruskah rakyat teluk menangis darah,8
2014-06-14,@_qumaricious,Ayo bergerak! Selamatkan Bali! Kirim tweet ke Bapak @SBYudhoyono yg TER-Cinta dgn Hashtag #BaliTolakReklamasi dan #BatalkanPerpres51th2014.,FALSE,False,NA,,NA,@_qumaricious @SBYudhoyono,2,"#BaliTolakReklamasi, #BatalkanPerpresth",2,/_qumaricious/status/478000358858309633,bergerak selamatkan kirim tweet tercinta hashtag,6
2014-06-14,@DayuBulanBali,"#BaliNotForSale
#BaliTolakReklamasi
#BatalkanPerpres51th2014 
jangan biarkan alam bali drusak para investor rakus
@SBYudhoyono",FALSE,False,NA,,NA,@DayuBulanBali @SBYudhoyono,2,"#BaliNotForSale, #BaliTolakReklamasi, #BatalkanPerpresth",3,/DayuBulanBali/status/477999989809901568,biarkan alam drusak investor rakus,5
2014-06-14,@Delo_hdr,"Selamat hari minggu , tetap #BaliTolakReklamasi dan #BatalkanPerPres51th2014",FALSE,False,NA,,NA,@Delo_hdr ,2,"#BaliTolakReklamasi, #BatalkanPerPresth",2,/Delo_hdr/status/477999687287730176,minggu,1
2014-06-14,@zo3nomad,Apakah Hotel Bali Beach rancangan Ir. Soekarno juga akan tenggelam? @SBYudhoyono #BatalkanPerpres51th2014 #BaliTolakReklamasi Cc @gendovara,FALSE,False,NA,10,1,"@zo3nomad @SBYudhoyono, @gendovara",3,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/zo3nomad/status/477998829745106944,hotel beach rancangan soekarno tenggelam,5
2014-06-14,@wahyoeu_outside,"Anda memang berkuasa. .tapi hanya sementara @SBYudhoyono tolong dengan sangat #BatalkanPerpres51th2014
#BaliTolakReklamasi",FALSE,False,NA,,NA,@wahyoeu_outside @SBYudhoyono,2,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/wahyoeu_outside/status/477998798766354433,berkuasa tolong,2
2014-06-14,@zo3nomad,Apakah Hotel Bali Beach rancangan Ir. Soekarno juga akan tenggelam? @SBYudhoyono #BatalkanPerpres51th2014 #BaliTolakReklamasi Cc @forbali13,FALSE,False,NA,4,NA,"@zo3nomad @SBYudhoyono, @forbali",3,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/zo3nomad/status/477998531936927744,hotel beach rancangan soekarno tenggelam,5
2014-06-14,@fandi_alif,"Bapak sbyudhoyono yang terhormat, beri kami kado perpisahan yang indah #BaliTolakReklamasi<e2><80><a6> http://instagram.com/p/pP2YGISZcw/<c2><a0>",FALSE,False,NA,1,NA,@fandi_alif ,2,#BaliTolakReklamasi,1,/fandi_alif/status/477998416375451648,sbyudhoyono terhormat kado perpisahan indah,5
2014-06-14,@donny_yahmad,"@Metro_TV musnahkan antek soeharto,musnahkan penindas HAM di anegara ini!!#batalkanperpres51thn2014 pak @SBYudhoyono #BaliTolakReklamasi",FALSE,True,NA,,NA,"@donny_yahmad @Metro_TV, @SBYudhoyono",3,"#batalkanperpresthn, #BaliTolakReklamasi",2,/donny_yahmad/status/477998280224174080,musnahkan antek soeharto musnahkan penindas ham anegara,7
2014-06-14,@zo3nomad,Apakah Hotel Bali Beach rancangan Ir. Soekarno juga akan tenggelam? @SBYudhoyono #BatalkanPerpres51th2014 #BaliTolakReklamasi Cc @antonemus,FALSE,False,NA,,NA,"@zo3nomad @SBYudhoyono, @antonemus",3,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/zo3nomad/status/477998249874178049,hotel beach rancangan soekarno tenggelam,5
2014-06-14,@DayuBulanBali,"#BatalkanPerpres51th2014
#BatalkanPerpres51th2014
#BaliTolakReklamasi
#BaliTidakUntukDiJual
@SBYudhoyono",FALSE,False,NA,,NA,@DayuBulanBali @SBYudhoyono,2,"#BatalkanPerpresth, #BatalkanPerpresth, #BaliTolakReklamasi, #BaliTidakUntukDiJual",4,/DayuBulanBali/status/477998076930449408,,0
2014-06-14,@zo3nomad,Apakah Hotel Bali Beach rancangan Ir. Soekarno juga akan tenggelam? @SBYudhoyono #BatalkanPerpres51th2014 #BaliTolakReklamasi Cc @fadjroeL,FALSE,False,NA,5,NA,"@zo3nomad @SBYudhoyono, @fadjroeL",3,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/zo3nomad/status/477998031682297856,hotel beach rancangan soekarno tenggelam,5
2014-06-14,@AnggaTasack,#vscocam #snapseed #balitolakreklamasi peduli bali... Cintai bali jgn hanya sebagai penikmat bali!!<e2><80><a6> http://instagram.com/p/pP2LGLtTNI/<c2><a0>,FALSE,False,NA,,NA,@AnggaTasack ,2,"#vscocam, #snapseed, #balitolakreklamasi",3,/AnggaTasack/status/477997969455603714,peduli cintai penikmat,3
2014-06-14,@zo3nomad,Apakah Hotel Bali Beach rancangan Ir. Soekarno juga akan tenggelam? @SBYudhoyono #BatalkanPerpres51th2014 #BaliTolakReklamasi,FALSE,False,NA,,NA,@zo3nomad @SBYudhoyono,2,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/zo3nomad/status/477997711552049152,hotel beach rancangan soekarno tenggelam,5
2014-06-14,@vickyfabz,Waktunya peduli #BaliTolakReklamasi http://instagram.com/p/pP10WsOWSQ/<c2><a0>,FALSE,False,NA,,NA,@vickyfabz ,2,#BaliTolakReklamasi,1,/vickyfabz/status/477997186878173184,peduli,1
2014-06-14,@DayuBulanBali,"#BatalkanPerpres51th2014
#BatalkanPerpres51th2014
#BaliTolakReklamasi
#BaliTolakReklamasi
#BaliTidakUntukDijual
#BasmiInvestorRakus",FALSE,False,NA,,NA,@DayuBulanBali ,2,"#BatalkanPerpresth, #BatalkanPerpresth, #BaliTolakReklamasi, #BaliTolakReklamasi, #BaliTidakUntukDijual, #BasmiInvestorRakus",6,/DayuBulanBali/status/477996935467397121,,0
2014-06-14,@kiasura,pak @SBYudhoyono tolong #BatalkanPerpres51th2014 agar anda tdk d`anggap mrusakan alam d bali #BaliTolakReklamasi pic.twitter.com/JL75zG6DE8,FALSE,False,NA,,NA,@kiasura @SBYudhoyono,2,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/kiasura/status/477996855544922113,tolong tdk danggap mrusakan alam,5
2014-06-14,@YudiaSays,"Saya peduli alam&lingkungan, kalian gmna? @ESA_FIBUB @BEMFIBUB #BaliTolakReklamasi #BatalkanPerpres51th2014pic.twitter.com/NYhbPrmZaH",FALSE,False,NA,4,NA,"@YudiaSays @ESA_FIBUB, @BEMFIBUB",3,"#BaliTolakReklamasi, #BatalkanPerpresth",2,/YudiaSays/status/477996438811451393,peduli alamlingkungan gmna,3
2014-06-14,@BAsrama,"Tolak reklamasi,bumi ku sahabat baikku,alam harus menang @SBYudhoyono #BaliTolakReklamasi #BatalkanPerpres15th2014pic.twitter.com/hUrBT2lxYj",FALSE,False,NA,2,NA,@BAsrama @SBYudhoyono,2,"#BaliTolakReklamasi, #BatalkanPerpresth",2,/BAsrama/status/477995601628381184,bumi ku sahabat baikku alam menang,6
2014-06-14,@vickyfabz,Waktunya peduli #BaliTolakReklamasi [pic] <e2><80><94> https://path.com/p/396mFt<c2><a0>,FALSE,False,NA,,NA,@vickyfabz ,2,#BaliTolakReklamasi,1,/vickyfabz/status/477994495359721472,peduli,1
2014-06-14,@pratiwie_awe20,Sya peduli dgn pulau SAYA! Bpk @SBYudhoyono bpk pasti tau tweet2 kta tntang #balitolakreklamasi mengpa bpk msh menjdi DURI didlm daging !!!,FALSE,False,NA,,NA,@pratiwie_awe20 @SBYudhoyono,2,#balitolakreklamasi,1,/pratiwie_awe20/status/477994229071761409,sya peduli pulau tau tweet kta tntang mengpa msh menjdi duri didlm daging,13
2014-06-14,@mhmdtaufiqurhmn,ayo yg cinta Alam Indonesia&Bali satukan suara utk #BaliTolakReklamasi bersama @sid_official .satu suara utk 1 pulau,FALSE,False,NA,1,NA,@mhmdtaufiqurhmn @sid_official,2,#BaliTolakReklamasi,1,/mhmdtaufiqurhmn/status/477993842491539456,cinta alam indonesiabali satukan suara suara pulau,7
2014-06-14,@ERX_BASTARD,"TOLAK RT""@Bo_Care: #BaliTolakReklamasi pic.twitter.com/NqSEYtZmjF""",FALSE,False,NA,,NA,@ERX_BASTARD @Bo_Care,2,#BaliTolakReklamasi,1,/ERX_BASTARD/status/477993606754861056,,0
2014-06-14,@TitoRizki_,Selamat pagi yg terhormat @SBYudhoyono kami masih melawan. Sampai kau #BatalkanPerpres51th2014 #BaliTolakReklamasi pic.twitter.com/TnnitEiAeK,FALSE,False,NA,2,NA,@TitoRizki_ @SBYudhoyono,2,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/TitoRizki_/status/477993434548940800,terhormat melawan,2
2014-06-14,@ANGGA_Hohol,#BatalkanPerpres51th2014 #BaliTolakReklamasi @SBYudhoyono,FALSE,False,NA,2,NA,@ANGGA_Hohol @SBYudhoyono,2,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/ANGGA_Hohol/status/477993257839112192,,0
2014-06-14,@Bo_Care,#BaliTolakReklamasi pic.twitter.com/D0jIh9PBR0,FALSE,False,NA,4,NA,@Bo_Care ,2,#BaliTolakReklamasi,1,/Bo_Care/status/477992960936906752,,0
2014-06-14,@Twodenkk,Slmat pgi pak @SBYudhoyono sdhkan anda #BatalkanPerpres51th2014 #BaliTolakReklamasi @JRX_SID @WalhiBali,FALSE,False,NA,5,1,"@Twodenkk @SBYudhoyono, @JRX_SID, @WalhiBali",4,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/Twodenkk/status/477992841268834304,slmat pgi sdhkan,3
2014-06-14,@swastyastu_,"@SBYudhoyono dgn meloloskan Reklamasi , brrti scra tdk lgsg anda berperang dgn rkyt anda sndri #BatalkanPerpres51th2014 #BaliTolakReklamasi",FALSE,False,NA,2,NA,@swastyastu_ @SBYudhoyono,2,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/swastyastu_/status/477992350900166657,meloloskan brrti scra tdk lgsg berperang rkyt sndri,8
2014-06-14,@YayaxIU,"LAWAN! @SBYudhoyono , saatnya bergerak bangkit melawan. #BaliTolakReklamasi pic.twitter.com/k6KczeP8x3",FALSE,False,NA,,NA,@YayaxIU @SBYudhoyono,2,#BaliTolakReklamasi,1,/YayaxIU/status/477991752595292161,lawan bergerak bangkit melawan,4
2014-06-14,@swastyastu_,"urus saja moral mu ,urus saja akhlak mu peraturan yg sehat yg kami mau ! dgr ini  @SBYudhoyono #BatalkanPerpres51th2014 #BaliTolakReklamasi",FALSE,False,NA,1,NA,@swastyastu_ @SBYudhoyono,2,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/swastyastu_/status/477991118982758400,urus moral urus akhlak peraturan sehat dgr,7
2014-06-14,@bayupramanaaa,Aku Sayang Bali! #balitolakreklamasi http://instagram.com/p/pPy6aUmcAE/<c2><a0>,FALSE,False,NA,,NA,@bayupramanaaa ,2,#balitolakreklamasi,1,/bayupramanaaa/status/477990798512762880,sayang,1
2014-06-14,@arminiiy,"""@leakBALI_selamat pagi @menarafmbali slm buat @JRX_SID dan @gendovara tetap suarakan #BatalkanPerpres51th2014 dan #BaliTolakReklamasi suks""",FALSE,False,NA,4,1,"@arminiiy @leakBALI_selamat, @menarafmbali, @JRX_SID, @gendovara",5,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/arminiiy/status/477990372996431872,slm suarakan suks,3
2014-06-14,@swastyastu_,pak @SBYudhoyono apa krna anda besanan dgn @hattarajasa jdnya anda meloloskan Reklamasi ? #BatalkanPerpres51th2014 #BaliTolakReklamasi,FALSE,False,NA,1,NA,"@swastyastu_ @SBYudhoyono, @hattarajasa",3,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/swastyastu_/status/477990351345438721,krna besanan jdnya meloloskan,4
